env_temp,env_humid,diss_ox,ph_level,turbidity,tot_diss_solid,water_temp,hardness,wqi,sep
33.89,76.31,9,7.91,2.88,34808.44,28.89,211.38,94.62,0
37.4,67.24,7,7.24,17,121.71,32.4,289.99,68.97,1
33.65,76.34,3,9.82,3.23,15120.92,28.65,218.02,91.73,0
33.33,72.96,6,6.92,18,114.48,28.33,280.02,71.42,1
38.72,63.08,7,6.92,18,52.5,33.72,219.94,90.93,1
33.81,77.38,8,6.23,4.6,38976.04,28.81,183.31,109.11,0
36.54,69.09,5,7.67,3.93,33843.62,31.54,123.34,162.16,0
33.61,75.95,6,5.14,18,16.55,28.61,183.86,108.78,1
33.69,76.21,7,6.17,4.82,37922.91,28.69,210.09,95.2,0
39.49,60.86,8,8.55,3.77,28918.42,34.49,231.25,86.49,0
34.31,73.89,7,6.57,16,254.58,29.31,421.66,47.43,1
32.31,75.45,6,6.96,17,58.33,27.31,223.36,89.54,1
30.96,74.35,7,6.72,18,69.86,25.96,232.85,85.89,1
34.26,73.11,7,7.32,16,257.97,29.26,424.92,47.07,1
34.38,75.45,7,6.27,3.27,18711.06,29.38,159.29,125.56,0
36.6,66.17,6,7.21,16,28.73,31.6,192.31,104,1
37.57,64.3,6,9.01,3.91,35021.77,32.57,148.61,134.58,0
33.58,68.91,7,6.75,16,79.35,28.58,240.17,83.27,1
33.67,77.12,7,8,3.35,22289.73,28.67,184.61,108.33,0
33.79,76.6,8,5.74,4.73,25363.02,28.79,158.32,126.33,0
38.68,62.24,6,6.83,18,107.19,33.68,272.62,73.36,1
38.7,63.4,7,7.19,18,83.11,33.7,251.1,79.65,1
38.81,62.79,9,13.18,4.11,19237.95,33.81,47.43,421.66,0
33.33,76.97,4,9.26,3.18,19607.75,28.33,160.43,124.67,0
33.77,76.89,7,7.15,5.39,22445.17,28.77,195.92,102.08,0
33.66,76.83,7,6.64,4.71,16488.05,28.66,215.06,93,0
33.67,76.25,9,6.57,2.23,12875.13,28.67,141.59,141.25,0
38.7,63.4,5,6.85,4.4,12837.51,33.7,159.19,125.64,0
34.18,75.64,5,5.92,4.27,9712.56,29.18,154.77,129.22,0
35.93,73.34,7,6.95,18,50.55,30.93,222.7,89.81,1
34.94,67.74,6,6.79,16,69.86,29.94,231.27,86.48,1
33.57,76.83,6,3.83,4.77,23535.03,28.57,218.72,91.44,0
33.29,76.77,8,7.68,3.54,31150.51,28.29,217.79,91.83,0
35.9,71.23,6,8.37,2.75,27193.32,30.9,155.55,128.57,0
33.72,76.79,7,8.56,2.59,38767.76,28.72,214.11,93.41,0
33.55,76.44,7,5.76,4,8086.83,28.55,171.97,116.3,0
35.38,71.8,6,6.63,18,297.23,30.38,465.42,42.97,1
33.33,73.74,7,7,16,28.73,28.33,194.13,103.02,1
33.51,76.93,7,5.04,3.13,19336.61,28.51,194.4,102.88,0
32.38,77.22,7,6.95,18,40.71,27.38,209.64,95.4,1
33.79,74.05,6,7.35,18,30.74,28.79,198.72,100.64,1
38.76,62.11,10,7.96,4.7,23625.81,33.76,171.48,116.63,0
32.15,75.78,6,6.88,17,62.19,27.15,227.15,88.05,1
33.7,77.48,6,6.95,18,107.19,28.7,278.02,71.94,1
34.48,74.44,6,6.92,18,52.5,29.48,221.82,90.16,1
36.62,68.9,8,6.01,4.03,20279.7,31.62,226.87,88.15,0
33.42,68.75,6,7,16,62.19,28.42,221.78,90.18,1
38.29,65.47,7,10.51,3.51,16786.93,33.29,213.88,93.51,0
33.72,76.21,6,5.69,2.99,14083.83,28.72,241.22,82.91,0
34.04,76.76,6,7.37,17,144.88,29.04,315.09,63.47,1
36.91,66.82,7,5.16,4.65,35086.4,31.91,189.3,105.65,0
39.12,60.72,5,4.13,4.46,11215.95,34.12,125.47,159.39,0
33.79,76.01,8,9.22,4.29,26502.6,28.79,151.45,132.05,0
34.09,68.16,7,6.66,16,38.72,29.09,199.72,100.14,1
34.94,73.49,6,5.85,4.87,33095.39,29.94,210.44,95.04,0
33.44,76.67,9,8,3.98,23103.65,28.44,240.04,83.32,0
36.5,69.77,5,8.22,4.25,22465.69,31.5,116.06,172.32,0
36.28,72.24,7,7.05,17,44.66,31.28,215.51,92.8,1
34.63,72.39,6,6.76,17,14.51,29.63,180.92,110.55,1
33.4,77.26,6,8,3.88,20004.73,28.4,169.55,117.96,0
37.03,66.99,6,6.67,1.96,16246.17,32.03,190.75,104.85,0
39.52,60.28,8,5.91,4.3,41839.46,34.52,213.47,93.69,0
39.44,61.47,9,6.5,4.36,23734.85,34.44,173.77,115.1,0
34.31,72.23,6,7.27,18,305.86,29.31,472.98,42.29,1
37.56,65.85,9,4.78,3.22,13978.17,32.56,232,86.21,0
37.06,66.99,8,7.39,4.26,29917.82,32.06,207.96,96.17,0
36.43,69.51,7,7.35,17,330.27,31.43,498.99,40.08,1
39.32,61.18,8,5.49,5.07,21485.15,34.32,135.8,147.27,0
34.4,62.56,7,6.95,18,58.33,29.4,216.64,92.32,1
39.41,61.57,4,4.81,3.02,11465.58,34.41,250.18,79.94,0
33.7,76.7,9,8,2.96,18564.37,28.7,168.04,119.02,0
29.83,76.7,6,7.03,17,52.5,24.83,213.89,93.51,1
32.61,82.27,7,6.56,18,26.71,27.61,200.76,99.62,1
33.66,76.44,9,10.5,5.37,38605.33,28.66,125.98,158.76,0
35.52,71.95,7,6.77,16,77.46,30.52,245.22,81.56,1
34.1,73.73,7,6.78,16,62.19,29.1,228.9,87.37,1
39.73,61.02,4,6.53,3.36,28970.09,34.73,210,95.24,0
30.1,75.88,6,7.07,18,62.19,25.1,224.34,89.15,1
39.07,60.92,7,8,4.44,22452.09,34.07,281.27,71.11,0
33.65,77.12,6,7.32,17,101.69,28.65,271.43,73.68,1
35.42,73.16,6,6.2,3.57,31369.54,30.42,246.48,81.14,0
37,66.89,8,8.35,4.22,13533.23,32,231.2,86.5,0
34.78,73.33,6,6.84,18,86.86,29.78,255.59,78.25,1
35.1,68.52,6,6.7,17,84.99,30.1,248.41,80.51,1
33.73,76.6,8,8.43,3.17,10823.3,28.73,240.08,83.31,0
31.36,73.04,7,6.78,16,64.11,26.36,224.65,89.03,1
33.31,75.99,7,7.32,17,169.35,28.31,338.28,59.12,1
33.39,76.18,7,7.46,17,30.74,28.39,200.16,99.92,1
35.25,72.57,5,6.39,3.27,21217.16,30.25,159.17,125.65,0
34.16,73.24,6,7.32,17,312.79,29.16,479.67,41.7,1
39.22,62.27,7,6.59,3.06,9381.24,34.22,242.48,82.48,0
34.1,71.39,7,6.65,17,14.51,29.1,179.75,111.27,1
33.44,74.32,6,6.72,18,18.6,28.44,185.52,107.81,1
34.47,71.9,7,7.43,18,20.64,29.47,188.91,105.87,1
34.09,73.34,7,5.49,18,18.6,29.09,185.61,107.75,1
36.99,66.99,6,4.15,3.5,41489.64,31.99,174.93,114.33,0
34.03,72.27,7,6.83,18,14.51,29.03,181.67,110.09,1
33.67,77.03,8,6.43,2.9,12215.41,28.67,166.85,119.87,0
34.53,73.95,7,7.32,18,26.71,29.53,197.04,101.5,1
38.76,62.4,9,6.1,3.54,15976.93,33.76,215.27,92.91,0
37.25,66.95,8,8.01,4.44,20375.67,32.25,225.16,88.83,0
33.53,76.44,5,10.52,4.34,31965.36,28.53,256.17,78.07,0
33.66,76.64,4,8,3.58,32102.19,28.66,227.43,87.94,0
33.53,76.93,7,5.28,3.99,11130.21,28.53,148.86,134.35,0
34.51,73.17,7,7.33,18,257.97,29.51,427.49,46.78,1
31.37,73.24,6,6.85,16,60.26,26.37,220.09,90.87,1
33.58,76.34,8,6.71,4.07,8238.29,28.58,226.43,88.33,0
33.82,76.7,6,6.98,5.33,16100.97,28.82,205.56,97.29,0
33.58,77.12,7,8,3.98,20412.28,28.58,171.17,116.85,0
38.35,64.5,6,9.11,4.49,24678.33,33.35,202.51,98.76,0
36.32,69.22,7,7.26,4.38,21391.16,31.32,189.08,105.78,0
38.66,61.85,7,6.82,18,58.33,33.66,224.32,89.16,1
39.49,60.96,6,8,3.26,12556.75,34.49,204.92,97.6,0
35.9,70.17,8,6.34,4.02,18058.32,30.9,139.96,142.9,0
33.5,76.83,8,7.22,3.16,13703.22,28.5,203.07,98.49,0
38.47,64.47,5,3.62,5.37,26738.53,33.47,156.9,127.47,0
39.26,60.5,9,6.66,2.95,20571.85,34.26,216.44,92.4,0
33.89,76.4,8,6.73,3.77,6193.33,28.89,191.31,104.54,0
33.4,76.09,7,7.51,16,66.03,28.4,234.43,85.31,1
33.79,76.6,9,4.7,4.14,7028.84,28.79,169.94,117.69,0
33.39,76.87,6,8,3.8,11429.2,28.39,240.98,82.99,0
39.54,61.92,5,8.24,2.78,11451.31,34.54,198.21,100.9,0
33.91,77.67,8,8,4.14,13943.24,28.91,160.92,124.29,0
37.25,65.98,7,6.66,4.5,16477.35,32.25,218.77,91.42,0
34.91,71.57,6,7.14,18,16.55,29.91,184.08,108.65,1
37.37,65.98,7,6.68,17,137.8,32.37,304.2,65.75,1
32.83,75.28,6,7,17,24.69,27.83,190.63,104.92,1
35.37,72.67,7,5.61,3.35,26955.33,30.37,271.63,73.63,0
34,76.17,7,5.39,4.32,20416.65,29,206.9,96.67,0
31.92,76.9,6,6.8,17,146.64,26.92,312.18,64.07,1
34.16,75.59,7,6.96,4.19,13457.21,29.16,187.75,106.53,0
38.17,64.72,7,7.21,18,64.11,33.17,232.38,86.07,1
32.27,81.43,7,6.9,17,196.86,27.27,368.73,54.24,1
32.76,73.61,6,6.71,18,52.5,27.76,217.34,92.02,1
33.32,76.87,7,6.91,18,20.64,28.32,191.06,104.68,1
39.59,61.15,4,5.97,4.18,17350.06,34.59,194.8,102.67,0
29.5,78.02,6,7.02,16,169.35,24.5,330.39,60.53,1
33.72,76.4,10,10.63,5.14,14054.13,28.72,193.43,103.39,0
34.18,76.03,5,5.9,5.03,17420.09,29.18,178.68,111.93,0
39.63,61.44,9,8.74,3.8,24283.66,34.63,194.68,102.73,0
38.92,61.24,7,7.95,3.7,34440.77,33.92,269.81,74.13,0
33.53,77.12,6,7.26,17,276.68,28.53,446.12,44.83,1
34.25,72.33,6,6.97,16,14.51,29.25,179.31,111.54,1
30.58,79.74,6,6.68,16,222.38,25.58,386.96,51.68,1
34.04,75.59,7,5.34,4.24,45166.91,29.04,211.66,94.49,0
34.33,72.91,6,7.33,16,304.13,29.33,470.03,42.55,1
38.23,62.85,6,8,5.46,17107.22,33.23,215.98,92.6,0
35.42,71.41,6,6.92,18,110.84,30.42,279.01,71.68,1
39.48,61.83,6,8,3.62,13597.9,34.48,148.1,135.04,0
34.09,72.17,6,8.01,18,271.57,29.09,438.93,45.57,1
35.5,71.56,7,7.25,17,127.1,30.5,295.91,67.59,1
33.55,76.54,7,6.54,17,16.55,28.55,185.73,107.68,1
31.13,80.54,6,8.73,16,210.5,26.13,379.03,52.77,1
36.81,67.7,8,7.15,4.78,33266.57,31.81,181.43,110.23,0
29.86,76.7,7,7.13,17,177.99,24.86,340.54,58.73,1
37.06,66.79,5,8.75,4.76,22174.78,32.06,148.39,134.78,0
39.15,62.27,7,6.58,3.77,17977.69,34.15,163.36,122.43,0
33.48,76.15,6,7.13,18,128.89,28.48,298.13,67.08,1
32.63,78.35,7,6.92,18,64.11,27.63,234.64,85.24,1
33.87,76.79,9,7.39,3.83,11694.64,28.87,214.29,93.33,0
33.58,76.44,8,7.26,3.95,16129.71,28.58,160.44,124.65,0
32.53,76.1,7,6.93,16,36.74,27.53,202.83,98.6,1
31.62,76.64,6,6.97,18,193.44,26.62,359.29,55.67,1
33.72,76.6,9,5.1,4.83,23590.31,28.72,182.82,109.4,0
34.07,75.59,7,8,3.44,27979.74,29.07,221.39,90.34,0
38.47,62.04,7,6.8,5.16,15300.84,33.47,187.78,106.51,0
35.78,66.66,6,6.62,16,181.43,30.78,343.27,58.26,1
34.21,75.54,9,6.97,3.27,33933.71,29.21,218.79,91.41,0
39.67,60.76,9,8,4.41,27345.17,34.67,185.76,107.67,0
33.61,76.44,7,8,4.01,18908.63,28.61,181.39,110.26,0
33.63,77.71,6,9.25,3.57,12855.35,28.63,236.1,84.71,0
33.84,68.59,7,6.77,18,73.67,28.84,236.71,84.49,1
33.66,76.54,7,5.15,4.15,18655.54,28.66,186.56,107.2,0
39.49,61.54,8,4.06,4.33,25770.01,34.49,200.38,99.81,0
39.83,59.67,7,7.24,3.78,14462.67,34.83,202,99.01,0
37.88,64.65,7,7.2,17,71.77,32.88,238.38,83.9,1
31.52,74.08,6,6.69,16,71.77,26.52,232.58,85.99,1
38.84,61.82,6,7.14,17,86.86,33.84,251.5,79.52,1
34.28,71.15,7,8.15,16,217.29,29.28,383.15,52.2,1
33.54,77.12,6,7.23,3.68,16621.49,28.54,231.56,86.37,0
33.35,69.14,7,6.97,17,62.19,28.35,224,89.29,1
33.04,74.36,6,6.94,16,24.69,28.04,189.07,105.78,1
36.97,66.89,7,7.86,17,86.86,31.97,254.55,78.57,1
37.34,66.66,4,8.18,4.6,17944.85,32.34,166.64,120.02,0
38.79,63.08,9,7.44,2.19,18223.03,33.79,180.86,110.58,0
38.62,63.01,6,6.89,16,119.91,33.62,284.05,70.41,1
36.28,71.66,7,6.27,18,46.63,31.28,217.12,92.11,1
31.35,74.71,7,6.71,17,69.86,26.35,232.98,85.84,1
31.5,72.61,6,6.83,17,75.56,26.5,236,84.75,1
32.98,74.55,6,6.97,17,24.69,27.98,190.17,105.17,1
33.92,72.56,7,7.29,17,304.13,28.92,470.82,42.48,1
33.4,77.36,7,13.35,2.53,18464.9,28.4,152.78,130.91,0
30.52,78.36,6,7.7,16,186.59,25.52,350.69,57.03,1
33.5,72.63,7,7,16,28.73,28.5,193.36,103.43,1
37.34,66.86,6,7.47,18,75.56,32.34,243.57,82.11,1
38.16,63.95,6,7.33,18,83.11,33.16,249.71,80.09,1
34.37,72.81,6,7.34,17,107.19,29.37,274.08,72.97,1
33.84,76.21,8,8,3.55,26595.37,28.84,172.11,116.2,0
33.61,76.73,8,8,3.38,35418.74,28.61,201.83,99.09,0
33.47,76.34,6,7.35,4.3,19073.26,28.47,199.61,100.19,0
36.6,69.38,7,7.3,17,99.85,31.6,268.73,74.42,1
35.26,72.67,5,8,3.71,23727.09,30.26,184.04,108.67,0
33.54,77.12,7,6.55,5.93,38368.01,28.54,176.01,113.63,0
35.84,70.65,10,9.72,4.07,9076.65,30.84,190.9,104.77,0
31.15,73.47,7,6.79,16,67.95,26.15,228.51,87.52,1
33.76,76.11,9,9.61,4.02,16598.58,28.76,94.91,210.73,0
37.68,63.82,6,8,4.4,27716.34,32.68,188.61,106.04,0
33.58,76.54,6,9.58,3.42,33080.59,28.58,205.75,97.21,0
32.3,76.23,7,6.92,18,42.68,27.3,210.43,95.04,1
37.07,65.82,6,7.2,17,64.11,32.07,229.27,87.23,1
33.19,76.77,8,4.91,4.2,13516.91,28.19,161.24,124.04,0
34.07,76.07,6,3.85,3.58,26895.26,29.07,190.99,104.72,0
33.65,75.76,6,8.18,18,67.95,28.65,238.19,83.97,1
38.96,62.66,5,7.3,4.14,22053.01,33.96,196.95,101.55,0
33.23,78.23,7,7,16,54.45,28.23,224.14,89.23,1
34.31,76.23,6,8,4.56,9344.65,29.31,164.09,121.88,0
34.28,75.35,6,2.57,5.51,48204.17,29.28,201.6,99.2,0
39.25,62.15,4,6.95,3.17,21895.29,34.25,159.77,125.18,0
33.81,76.99,9,6.07,5.25,11795.31,28.81,140.93,141.92,0
37.63,64.4,4,6.14,5.37,34865.32,32.63,147.47,135.62,0
33.61,77.03,7,4.23,3.73,21214.37,28.61,207.67,96.31,0
39.83,59.67,7,7.24,3.78,14462.67,34.83,202,99.01,0
34.32,76.23,7,7.26,16,278.39,29.32,448.52,44.59,1
37.78,65.53,7,6.28,4.34,28653.47,32.78,184.95,108.14,0
33.72,68.98,6,6.75,18,79.35,28.72,241.52,82.81,1
31.23,74.52,7,6.74,18,67.95,26.23,231.67,86.33,1
33.45,76.73,8,8.83,4.42,17732.91,28.45,216.12,92.54,0
39.49,61.25,6,6.95,4.11,33737.29,34.49,211.7,94.47,0
33.4,73.44,7,6.86,17,66.03,28.4,232.13,86.16,1
37.66,64.59,6,7.7,17,50.55,32.66,216.16,92.52,1
32.97,73.68,6,6.68,18,58.33,27.97,223.63,89.43,1
30.49,79.44,7,4.9,18,237.64,25.49,402.96,49.63,1
33.84,74.54,6,6.41,17,12.45,28.84,179.08,111.68,1
34.91,73.43,8,8,3.14,45166.64,29.91,227.08,88.07,0
34.37,72.33,7,6.35,18,271.57,29.37,438.99,45.56,1
33.77,76.7,8,8.03,4.13,15457.5,28.77,213.52,93.67,0
33.51,76.25,7,7.39,3.78,17939.7,28.51,209.62,95.41,0
35.82,69.87,7,8.38,17,127.1,30.82,295.99,67.57,1
37.97,65.4,8,6.49,4.67,14625.56,32.97,172.86,115.7,0
34.69,70.21,7,6.85,16,12.45,29.69,176.89,113.06,1
34.4,75.25,9,8.07,5.08,16843.36,29.4,210.27,95.12,0
38.9,61.15,6,6.81,16,141.34,33.9,304.1,65.77,1
39.57,60.76,11,5.02,4.29,29072.04,34.57,169.4,118.07,0
38.56,62.72,6,7.18,5.09,15196.23,33.56,209.63,95.41,0
37.33,67.05,7,7.25,18,118.1,32.33,287.06,69.67,1
33.35,76.18,6,7.19,18,56.39,28.35,225.46,88.71,1
33.72,68.88,6,6.93,18,66.03,28.72,228.28,87.61,1
33.73,76.4,8,6.61,3.59,17963.87,28.73,216.43,92.41,0
34.53,68,7,6.73,18,66.03,29.53,229.82,87.02,1
33.38,77.26,7,7.95,3.89,23602.19,28.38,197.59,101.22,0
35.07,72.51,7,7.34,17,90.59,30.07,259.58,77.05,1
34.89,73.52,9,10.85,3.13,14036.16,29.89,236.73,84.49,0
36.47,68.8,6,6.97,17,86.86,31.47,253.57,78.87,1
31.54,76.74,6,7,16,196.86,26.54,360.68,55.45,1
34.41,74.28,7,8.77,18,143.11,29.41,314.98,63.5,1
38.69,61.85,7,6.61,3.54,25648.57,33.69,141.13,141.71,0
33.51,76.73,8,8,3.17,17766.25,28.51,177.2,112.87,0
33.63,77.12,8,10.82,3.59,23989.99,28.63,141.49,141.35,0
39.45,61.08,6,8.2,3.22,10389.54,34.45,214.52,93.23,0
34.81,72.74,7,6.96,18,86.86,29.81,256.18,78.07,1
39.97,60.16,4,6.35,2.86,18409.04,34.97,206.27,96.96,0
32.29,72.61,6,6.78,18,22.67,27.29,185.64,107.74,1
38.62,62.24,8,10.76,4.66,25999.95,33.62,81.71,244.77,0
31.86,77,6,6.98,18,198.57,26.86,365.27,54.75,1
33.47,76.93,6,7.31,17,64.11,28.47,233.29,85.73,1
33.55,80.35,6,7.83,16,58.33,28.55,230.61,86.73,1
38.34,63.34,8,6.45,4.98,11104.25,33.34,204.25,97.92,0
38.42,62.17,8,7.63,4.18,26244.04,33.42,156.79,127.56,0
33.44,80.49,7,7.64,18,58.33,28.44,233.34,85.71,1
35.6,67.18,6,6.62,16,184.87,30.6,346.87,57.66,1
38.72,63.08,3,6.77,3.66,34596,33.72,177.17,112.88,0
33.51,76.54,6,6.85,4.92,24456.17,28.51,234.94,85.13,0
34.91,71.28,7,7.14,18,20.64,29.91,188.88,105.89,1
38.68,61.95,1,3.88,3.73,7751.81,33.68,243.81,82.03,0
35.54,66.99,7,6.63,17,73.67,30.54,237.37,84.26,1
34.38,75.45,6,7.14,18,73.67,29.38,244.02,81.96,1
37.71,65.05,7,7.06,18,62.19,32.71,229.72,87.06,1
38.09,63.46,6,6.92,17,144.88,33.09,309.44,64.63,1
32.05,80.29,7,7.31,16,24.69,27.05,194.39,102.89,1
33.17,76.28,6,7.33,18,96.16,28.17,265.11,75.44,1
33.7,76.31,8,7.5,4.66,22452.64,28.7,231.54,86.38,0
38.79,62.59,7,9.35,3.4,23558.55,33.79,207.47,96.4,0
34.28,71.55,7,9.3,17,278.39,29.28,446.8,44.76,1
32.79,73.52,7,6.85,16,54.45,27.79,218.4,91.58,1
34.13,75.49,7,6.62,16,169.35,29.13,337.72,59.22,1
33.65,76.93,6,8.76,2.95,21752.03,28.65,218.64,91.48,0
38.16,63.27,8,10.22,2.67,28749.72,33.16,248.07,80.62,0
33.47,76.64,8,6.17,4.13,10498.64,28.47,187.79,106.5,0
33.72,76.21,6,5.69,2.99,14083.83,28.72,241.22,82.91,0
39.34,60.79,9,5.91,4.81,27296.29,34.34,177.89,112.43,0
39.45,61.27,8,8.39,3.57,17674.71,34.45,213.67,93.6,0
33.42,75.79,7,7.35,17,98.01,28.42,266.99,74.91,1
34.22,75.45,7,7.76,2.73,19024.69,29.22,196.78,101.63,0
33.73,76.79,10,7.85,3.53,22912.19,28.73,169.03,118.32,0
31.42,73.34,7,6.71,18,62.19,26.42,225.08,88.86,1
38.34,64.69,9,8.89,3.62,22960.18,33.34,224.08,89.25,0
31.69,76.7,6,7.01,18,157.17,26.69,323.26,61.87,1
34.07,73.63,7,7.32,16,304.13,29.07,471.22,42.44,1
33.72,76.21,8,7.87,2.94,12760.44,28.72,219.62,91.07,0
39.73,60.54,7,5.41,4.09,45510.58,34.73,226.59,88.27,0
39.63,62.31,5,8,3.44,12830.48,34.63,211.2,94.7,0
37.38,66.86,6,7.2,18,114.48,32.38,282.3,70.85,1
39.32,62.44,6,8,3.13,25338.62,34.32,215.58,92.77,0
33.6,76.44,6,8.18,17,67.95,28.6,237.77,84.11,1
39.39,61.47,8,7.9,3.08,10465.26,34.39,174.69,114.49,0
33.77,74.25,6,6.82,17,16.55,28.77,183.16,109.19,1
36.29,66.6,7,5.17,16,16.55,31.29,178.9,111.79,1
32.61,70.12,6,7.01,16,69.86,27.61,229.21,87.26,1
37.48,66.24,6,8.28,4.72,22013.96,32.48,163.36,122.43,0
31.44,73.99,6,6.65,18,66.03,26.44,228.55,87.51,1
38.2,65.56,8,5.97,5.01,19952.31,33.2,202.75,98.65,0
39.25,61.37,5,6.95,3.65,11609.11,34.25,203.15,98.45,0
36.66,67.63,6,7.44,3.87,20185.59,31.66,242.73,82.4,0
33.57,76.73,9,5.15,3.75,19115.72,28.57,107.34,186.32,0
32.64,73.36,7,6.87,18,22.67,27.64,188.18,106.28,1
34.4,73.21,6,8.14,18,251.19,29.4,420.34,47.58,1
32.97,73.19,7,6.78,17,96.16,27.97,261.07,76.61,1
33.94,76.07,7,7.38,18,105.36,28.94,276.69,72.28,1
39.75,59.77,6,6.6,4.7,21078.89,34.75,198.32,100.85,0
33.57,76.93,6,3.55,18,130.68,28.57,297.3,67.27,1
35.71,71.33,7,7.7,3.4,16978.93,30.71,121.58,164.51,0
35.86,70.26,6,10.31,17,121.71,30.86,292,68.49,1
30.67,78.85,7,7.57,18,218.99,25.67,386.75,51.71,1
34.63,71.41,7,7.32,18,16.55,29.63,184.54,108.38,1
36.57,67.93,7,8,3.09,16737.11,31.57,189.76,105.4,0
33.6,76.25,8,7.14,2.57,19502.54,28.6,186.58,107.19,0
37.61,65.37,6,6.81,18,66.03,32.61,232.43,86.05,1
36.59,67.34,6,6.9,16,205.39,31.59,369.81,54.08,1
33.91,74.05,7,7.26,17,10.39,28.91,178.52,112.03,1
33.91,74.25,7,7.19,16,56.39,28.91,223.65,89.43,1
38.51,61.85,7,8,3.77,16146.16,33.51,156.52,127.78,0
33.73,77.38,8,8,3.52,30050.44,28.73,181.08,110.45,0
33.77,74.35,7,7.28,18,244.41,28.77,413.58,48.36,1
39.39,62.92,7,8,5.01,12666.01,34.39,214.74,93.14,0
29.53,78.22,6,7.03,17,144.88,24.53,307.19,65.11,1
31.48,76.74,6,7.01,17,164.14,26.48,328.85,60.82,1
34.83,74.4,7,7.28,16,30.74,29.83,200.08,99.96,1
33.39,77.45,6,7.35,18,107.19,28.39,277.77,72,1
34.06,73.24,7,6.82,16,16.55,29.06,182.73,109.45,1
33.29,76.97,6,6.65,18,16.55,28.29,185.75,107.67,1
33.81,76.31,6,2.69,4.65,30204.55,28.81,151.78,131.77,0
33.39,76.48,9,6.56,4.22,30660.21,28.39,164.64,121.48,0
36.8,69.06,10,6.02,4.66,18966.36,31.8,178.22,112.22,0
31.64,72.61,6,6.86,17,75.56,26.64,236.31,84.63,1
33.33,76.67,8,3.1,4.25,45148.81,28.33,198.49,100.76,0
33.28,75.7,6,6.9,17,67.95,28.28,235.11,85.07,1
33.84,76.01,7,9.08,4.55,53735.9,28.84,222.04,90.07,0
30.31,76.33,6,7.02,17,167.61,25.31,329.58,60.68,1
31.86,73.36,6,6.72,18,20.64,26.86,183.44,109.03,1
33.03,74.55,7,6.97,16,24.69,28.03,190.27,105.11,1
34.44,73.46,7,7.38,16,278.39,29.44,446.11,44.83,1
39.11,63.14,9,7.61,2.87,25063.68,34.11,222.25,89.99,0
33.72,77.09,7,4.11,16,167.61,28.72,334.25,59.84,1
33.47,76.83,8,7.99,3.16,26951.86,28.47,211.29,94.66,0
34.19,78.57,6,7,17,48.59,29.19,220.54,90.69,1
39.25,61.95,6,9.06,5.46,20226.29,34.25,196.48,101.79,0
33.65,76.64,5,6.79,4.04,17782.6,28.65,165.79,120.63,0
31.25,74.52,6,6.7,18,67.95,26.25,230.67,86.7,1
33.58,76.54,6,9.58,3.42,33080.59,28.58,205.75,97.21,0
33.47,76.73,6,5.19,3.77,22648.24,28.47,178.99,111.74,0
37.33,64.33,6,6.66,17,58.33,32.33,221.98,90.1,1
30.81,78.42,7,7.34,17,205.39,25.81,371.77,53.8,1
37.38,65.79,7,7.21,17,64.11,32.38,230.87,86.63,1
36.99,66.99,6,4.15,3.5,41489.64,31.99,174.93,114.33,0
33.47,76.54,7,7.9,3.14,23575.99,28.47,217.77,91.84,0
37.78,65.43,11,8.01,5.25,8864.69,32.78,151.74,131.81,0
29.8,77.89,7,7.02,18,165.88,24.8,330.39,60.53,1
33.38,72.96,6,6.89,17,114.48,28.38,279.09,71.66,1
39.04,63.34,9,9.49,3.22,15357.83,34.04,218.74,91.43,0
39.22,61.4,7,5.6,3.83,44652.36,34.22,229.3,87.22,0
36.96,69.7,7,6.98,17,56.39,31.96,225.99,88.5,1
38.27,65.47,10,6.58,3.77,12772.1,33.27,156.22,128.02,0
33.36,77.36,7,4.33,3.71,30592.55,28.36,192.17,104.08,0
33.48,76.93,6,8.29,4.29,23884.13,28.48,222.48,89.89,0
38.19,63.56,6,6.8,16,130.68,33.19,294.42,67.93,1
31.93,74.15,7,6.8,17,20.64,26.93,184.45,108.43,1
33.38,78.23,7,7.49,3.82,26678.39,28.38,197.33,101.35,0
37.29,66.27,6,7.61,16,34.74,32.29,200.2,99.9,1
32.59,73.65,6,6.78,17,58.33,27.59,221.94,90.11,1
38.84,61.63,6,9.93,4.7,10704.6,33.84,238.71,83.78,0
33.55,75.76,6,7.32,17,99.85,28.55,268.03,74.62,1
39.75,61.41,7,7.15,4.03,16911.2,34.75,196.56,101.75,0
32.98,75.15,6,6.89,16,24.69,27.98,189.69,105.44,1
33.79,76.5,6,8.11,2.77,24531.87,28.79,213.03,93.88,0
37.11,66.79,7,6.84,3.67,24293.17,32.11,166.74,119.95,0
35.37,71.89,6,7.25,17,12.45,30.37,180.33,110.91,1
38.2,65.56,8,5.97,5.01,19952.31,33.2,202.75,98.65,0
37.25,64.53,6,6.89,17,38.72,32.25,202.64,98.7,1
39.45,60.6,7,6.9,5.37,19024.49,34.45,187.42,106.71,0
38.91,61.43,5,7.68,3.78,12105.72,33.91,180.7,110.68,0
34.35,75.45,7,6.53,16,77.46,29.35,246.14,81.25,1
32.41,74.08,6,6.67,17,162.4,27.41,325.97,61.36,1
39.52,60.57,7,8.44,3.82,12856.93,34.52,183.11,109.23,0
33.44,76.87,9,8,5.71,17835.31,28.44,208.2,96.06,0
35.22,66.24,6,6.68,16,230.86,30.22,391.22,51.12,1
